Accuracy,Precision,Recall,F1-Score,AUC,Params,CNN
0.8327974276527331,0.8424785838324268,0.8327974276527331,0.8376100328042901,0.9811371543513946,[128-64],479816
0.6445483776673487,0.6582792896436647,0.6445483776673487,0.6513414764480142,0.9315285276226355,"[mean, mean, mean]",224
0.8582285881321251,0.8813124476546619,0.8582285881321251,0.8696173554903533,0.9882049645173381,"[32-256, mean, mean]",177416
0.8827828120432623,0.8942398909197441,0.8827828120432623,0.8884744176099879,0.9922935022871014,"[128-64, 64-128, 512-128, mean, 512-128, mean]",2647176
0.9035369774919614,0.9135174021830145,0.9035369774919614,0.9084997803999587,0.9938736994796081,"[128-64, 512-128, mean, 512-128, mean]",2224200
0.7477345805320081,0.8041116634153597,0.7477345805320081,0.7748990593492993,0.9642715210256714,"[32-128, 128-64, mean]",369800
0.824904998538439,0.8273646691976437,0.824904998538439,0.8261330030592243,0.9828098961158341,"[256-64, 64-128]",1078920
0.7448114586378252,0.8016735320117734,0.7448114586378252,0.7721971261786602,0.9681133871988354,"[32-256, mean, 512-128, mean, mean]",1891848
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[32-128, 128-64, 64-128, 512-128, 256-256, 64-512]",6297096
0.8938906752411575,0.9035902261875198,0.8938906752411575,0.8987142803977345,0.9930393030199315,"[128-64, 32-64, max, 32-64, max]",186504
0.4662379421221865,0.7319008434009991,0.4662379421221865,0.5696167208471877,0.8723240852683457,"[128-64, 256-64, 64-128, mean, mean]",549128
0.819935691318328,0.821145086268029,0.819935691318328,0.8205399431612009,0.9806022231668255,[128-64],479816
0.8655363928675825,0.8679827454808763,0.8655363928675825,0.8667578430204835,0.98763766745102,"[256-128, mean]",504968
0.8553054662379421,0.8691916227807963,0.8553054662379421,0.8621926368059696,0.9874672689874052,"[128-64, mean]",178760
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[64-512, 256-512, mean, 128-32]",3621448
0.7977199649225373,0.8234655681472334,0.7977199649225373,0.8103883370997952,0.9746443619457941,[256-128],1107080
0.8415667933352821,0.853184839231109,0.8415667933352821,0.8473359936366662,0.9856404734380843,"[256-128, 32-64, max, 32-64, max]",434888
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[64-128, 32-64, max, mean]",166056
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[128-64, 64-128, 512-128, 256-256, 64-512]",6106056
0.8143817597193803,0.8597420934675252,0.8143817597193803,0.8364474081771999,0.9814496135850622,"[128-64, 64-128, mean, mean]",248456
0.5361005553931599,0.6300151260922974,0.5361005553931599,0.5792760776082306,0.8425612431389121,"[64-512, 256-512, mean, mean]",3128072
0.8085355159310144,0.8101920766962594,0.8085355159310144,0.8093629486745464,0.9750545047429902,[128-128],955528
0.8982753580824321,0.9017295414749601,0.8982753580824321,0.8999991355146871,0.993563449646128,"[128-64, 32-64, max, 32-64, max]",186504
0.8363051739257527,0.8762370997331751,0.8363051739257527,0.8558055837382451,0.9851322076386484,"[128-64, 64-128, mean, mean]",248456
0.9161064016369482,0.9252427128644305,0.9161064016369482,0.9206518912113739,0.9951415045749171,"[128-64, 64-128, 512-128, mean, 512-128, mean]",2647176
0.8623209587839813,0.8812086646751116,0.8623209587839813,0.871662506202577,0.9890336543770836,"[128-64, 64-128, mean, mean]",248456
0.839520608009354,0.8656006862065959,0.839520608009354,0.8523611978133466,0.9842458902745708,"[64-512, 256-512, 32-64, max, 128-32]",3290216
0.8968137971353406,0.8991427556234164,0.8968137971353406,0.8979767663073139,0.9934462171632628,"[128-64, 64-128, mean, 64-512]",1438664
0.9009061677871967,0.9010461314000047,0.9009061677871967,0.9009761441578816,0.9936570012651077,"[128-64, 64-128, mean, 64-512]",1438664
0.9219526454253142,0.9230030852199131,0.9219526454253142,0.9224775662846086,0.9957720380924517,"[128-64, 512-128, mean, 512-128, mean]",2224200
0.8956445483776674,0.8988555365207604,0.8956445483776674,0.8972471696589193,0.9934848572532782,"[32-256, mean, mean, mean]",95496
0.8272434960537854,0.8362596893398762,0.8272434960537854,0.8317271587967078,0.9834076243129086,"[256-64, 64-128]",1078920
0.8471207249342297,0.8496271713732939,0.8471207249342297,0.848372096884706,0.9826277304600617,[128-64],479816
0.7810581701256942,0.8755100650617389,0.7810581701256942,0.8255914544520742,0.975144955877729,"[32-256, mean, 512-128, mean, mean]",1891848
0.8041508330897399,0.8056057235275881,0.8041508330897399,0.8048776208470815,0.9770134126582055,[128-128],955528
0.8216895644548378,0.8285358695936532,0.8216895644548378,0.8250985153603132,0.9794376007222517,[128-64],479816
0.8962291727565039,0.8992340435942308,0.8962291727565039,0.8977290937131747,0.99342215789382,"[128-64, 64-128, mean, 512-128, mean]",1447816
0.8018123355743935,0.8676772690848642,0.8018123355743935,0.8334455461215543,0.9785769172829987,"[64-512, 256-512, 32-64, max, 128-32]",3290216
0.8868751826951183,0.9006791897709493,0.8868751826951183,0.8937238869839915,0.9916925149195851,"[32-256, mean, mean]",177416
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[128-64, 64-128, 512-128, mean, 512-128, 128-32, mean]",2798792
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[128-64, 64-128, mean, 512-64, mean]",1119240
0.7547500730780473,0.7315975708316865,0.7547500730780473,0.7429935013002528,0.9118083004284271,[],18824
