Accuracy,Precision,Recall,F1-Score,AUC,Params,CNN
0.7262295081967213,0.7373822488459174,0.7262295081967213,0.7317633865068252,0.9573445310400429,"[max, mean, 32-512, mean, 32-512]",784075
0.7721311475409836,0.7868963964839223,0.7721311475409836,0.7794438526010922,0.974033593120129,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7737704918032787,0.7757638897936262,0.7737704918032787,0.7747659085953613,0.9742668637463048,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.7229508196721312,0.7487482220380697,0.7229508196721312,0.7356234196109028,0.9667997850040312,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7442622950819672,0.76420751654543,0.7442622950819672,0.7541030464101625,0.9690206933619994,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7967213114754098,0.8029298318071653,0.7967213114754098,0.7998135234753885,0.9784019080892233,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8147540983606557,0.8180909459381541,0.8147540983606557,0.8164191125938582,0.9844313356624563,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7311475409836066,0.7445472635295504,0.7311475409836066,0.7377865656378687,0.9619381886589626,"[mean, 256-128, 32-64, 32-512, mean, 32-512, mean]",1241963
0.7836065573770492,0.7942987858816597,0.7836065573770492,0.788916445200791,0.977847890352056,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7245901639344262,0.7858502848700087,0.7245901639344262,0.7539779369555285,0.9586702499328138,"[512-128, 256-512, mean, 32-512, mean, 32-512, mean]",3441483
0.1819672131147541,0.10236220657460857,0.1819672131147541,0.13102102117331577,0.6905893576995431,"[mean, 32-64, mean, 32-512, 256-32, mean, 32-512]",1728939
0.7459016393442623,0.7723821502396396,0.7459016393442623,0.7589109704212599,0.9722944101048105,"[512-128, 256-512, mean, 32-512, mean, 32-512, mean]",3441483
0.7721311475409836,0.7853850802955865,0.7721311475409836,0.7787017206909388,0.9758839021768344,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7475409836065574,0.7555382397331046,0.7475409836065574,0.7515183366416887,0.9670526740123624,"[256-512, mean, mean, 32-512, mean]",1873835
0.7540983606557377,0.7606576353700263,0.7540983606557377,0.757363796357668,0.9707438860521366,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7819672131147541,0.7913660864107378,0.7819672131147541,0.7866385759848439,0.9722905133028756,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.5737704918032787,0.5673164449834128,0.5737704918032787,0.5705252161817876,0.8865300994356357,"[256-512, mean]",2366731
0.6770491803278689,0.7009584631286463,0.6770491803278689,0.688796401324328,0.9515732330018812,"[mean, 256-128, 32-64, 32-512, mean, mean, 32-512]",1241963
0.7983606557377049,0.8121116478979191,0.7983606557377049,0.8051774455038433,0.9761710561676967,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7786885245901639,0.7866980255814002,0.7786885245901639,0.782672784266399,0.9792622950819672,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.6934426229508197,0.7162386191342269,0.6934426229508197,0.7046563036853507,0.9516236226820747,"[256-512, mean, 32-512, mean, mean]",1873835
0.7704918032786885,0.7701042052788001,0.7704918032786885,0.770297955520923,0.9767569201827466,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7918032786885246,0.7986826136116195,0.7918032786885246,0.7952280685427908,0.981092985756517,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7967213114754098,0.7985097999423209,0.7967213114754098,0.7976145531296863,0.9772316581564096,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.8114754098360656,0.8120557391799349,0.8114754098360656,0.8117654707889717,0.9843894114485353,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.819672131147541,0.8197221496945609,0.819672131147541,0.8196971396580085,0.9852246707874228,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8032786885245902,0.8103525659349757,0.8032786885245902,0.8068001219086388,0.9824084923407685,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8163934426229508,0.8176841412341742,0.8163934426229508,0.8170382821905545,0.9814845471647407,"[mean, 512-512, mean, 32-512, mean, 32-512]",841707
0.739344262295082,0.7503351743790337,0.739344262295082,0.7447991726513676,0.9629471916151572,"[mean, mean, 32-512, mean, 32-512]",784075
0.7639344262295082,0.7884968629881054,0.7639344262295082,0.7760213322087314,0.9739465197527547,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7573770491803279,0.7731617183914977,0.7573770491803279,0.7651879889897192,0.9704173609244827,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.8147540983606557,0.8150393474971226,0.8147540983606557,0.814896697966502,0.9856401504971781,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8,0.8021743193286835,0.8,0.8010856842741529,0.9809623757054555,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.819672131147541,0.8264416025701842,0.819672131147541,0.8230429474854914,0.9800537489922065,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.7852459016393443,0.7967625752028705,0.7852459016393443,0.7909623189965563,0.9788946519752756,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8131147540983606,0.8212557533231015,0.8131147540983606,0.8171649780547288,0.970499193765117,"[256-512, mean, mean, 32-512, mean]",1873835
0.8032786885245902,0.8053749822858656,0.8032786885245902,0.8043254695277823,0.9772514109110454,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.8262295081967214,0.8310380586909991,0.8262295081967214,0.8286268074556982,0.982668234345606,"[mean, 32-64, 64-128, 32-512, mean, mean, 32-512]",1012779
0.7852459016393443,0.7862265055519968,0.7852459016393443,0.785735897645649,0.9764665412523515,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.8098360655737705,0.8265916330967081,0.8098360655737705,0.8181280682636882,0.9776785810266057,"[256-512, mean, mean, 32-512, mean]",1873835
0.8081967213114755,0.8090645802672,0.8081967213114755,0.8086304179329754,0.9813214189733943,"[mean, 512-512, mean, 32-512, mean, 32-512]",841707
0.7311475409836066,0.7449680144910936,0.7311475409836066,0.737993079046498,0.8728969363074444,"[128-32, max]",60379
0.8147540983606557,0.8167174382231667,0.8147540983606557,0.8157345869340605,0.9811521096479441,"[mean, 512-512, mean, 32-512, mean, 32-512]",841707
0.7934426229508197,0.7991415903984701,0.7934426229508197,0.7962819099674011,0.9737514109110453,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8147540983606557,0.8172239203570111,0.8147540983606557,0.8159871404547723,0.9834478634775597,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8213114754098361,0.8210531370817283,0.8213114754098361,0.8211822859279151,0.9859431604407419,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8016393442622951,0.8051514507924743,0.8016393442622951,0.8033915591645072,0.9828376780435367,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8016393442622951,0.8157923874918014,0.8016393442622951,0.808653944057189,0.9830030905670519,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7508196721311475,0.7761611269158685,0.7508196721311475,0.763280118775051,0.9716425692018275,"[mean, 512-512, mean, 32-512, mean, 32-512]",3679563
0.7934426229508197,0.8038302536457501,0.7934426229508197,0.7986026610793027,0.9791523783929051,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7934426229508197,0.804189817078865,0.7934426229508197,0.798780072094103,0.974815640956732,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8377049180327869,0.8509628605947839,0.8377049180327869,0.8442818444286985,0.9842252082773449,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.780327868852459,0.7989030376888004,0.780327868852459,0.7895062112035358,0.9747269551195915,"[mean, 512-512, mean, 32-512, mean, 32-512]",3679563
0.8081967213114755,0.8192021455749965,0.8081967213114755,0.8136622208810042,0.9781123353937113,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8459016393442623,0.8491864472141056,0.8459016393442623,0.84754086056472,0.9865165278151034,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.780327868852459,0.7848469539059907,0.780327868852459,0.7825808874659137,0.9787506046761624,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.7934426229508197,0.8040117667984508,0.7934426229508197,0.7986922308711591,0.9793429185702768,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8442622950819673,0.84461926513476,0.8442622950819673,0.8444407423829182,0.987811744154797,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7573770491803279,0.766339912320434,0.7573770491803279,0.761832119911164,0.9640010749798441,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.8426229508196721,0.8452457354483897,0.8426229508196721,0.843932305357258,0.9873813490997044,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7868852459016393,0.7977355823620375,0.7868852459016393,0.7922732665066134,0.9800634238108035,"[128-64, mean, 512-512, 32-512, mean, mean, 32-512]",3972683
0.7852459016393443,0.7942924969024352,0.7852459016393443,0.7897432926876975,0.9779871002418704,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8131147540983606,0.820546584398057,0.8131147540983606,0.8168137648567351,0.9827936038699274,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8098360655737705,0.8192290151608531,0.8098360655737705,0.8145054611845988,0.9828371405536146,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.839344262295082,0.8453430401400653,0.839344262295082,0.8423329710944488,0.9891752217145929,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7065573770491803,0.7244264091991399,0.7065573770491803,0.7153803257140173,0.9574471916151573,"[mean, 512-512, mean, 32-512, mean, max, 32-512]",3634507
0.7868852459016393,0.7970973767052609,0.7868852459016393,0.7919583918717399,0.9784486697124428,"[mean, 512-512, max, 32-512, mean, 32-512]",3679563
0.8442622950819673,0.8470617744430641,0.8442622950819673,0.845659717913594,0.9864541789841439,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8049180327868852,0.8142238277298256,0.8049180327868852,0.8095441883706828,0.9819508196721312,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8426229508196721,0.846580684915279,0.8426229508196721,0.844597181464013,0.9855475678581028,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.780327868852459,0.7928147010652599,0.780327868852459,0.7865217277916667,0.9759341574845471,"[mean, 512-512, mean, 32-512, mean, 32-512]",3679563
0.7885245901639344,0.8021366139929318,0.7885245901639344,0.7952723598857409,0.9744029830690674,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8081967213114755,0.8084979198621407,0.8081967213114755,0.8083472925293863,0.9833093254501479,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8344262295081967,0.8358213779855223,0.8344262295081967,0.8351232210670025,0.9862559795753829,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7377049180327869,0.7647070078532409,0.7377049180327869,0.7509633154899055,0.97161461972588,"[mean, 32-64, 64-128, mean, 64-64, 32-512, mean, 32-512]",1081067
0.8426229508196721,0.8458161917143039,0.8426229508196721,0.8442165516771329,0.987370061811341,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.5836065573770491,0.5940684288260893,0.5836065573770491,0.5887910241031197,0.9025834453104005,"[mean, 32-64, mean, 32-512, 32-512]",1066987
0.8278688524590164,0.8306203304964672,0.8278688524590164,0.8292423090898107,0.9857442891695781,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8295081967213115,0.8353717403209348,0.8295081967213115,0.8324296431088277,0.9832226552002149,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8131147540983606,0.81969001851276,0.8131147540983606,0.8163891470920167,0.9705456866433754,"[256-512, mean, mean, 32-512, mean]",1873835
0.8147540983606557,0.8163595641459598,0.8147540983606557,0.8155560411427082,0.9837273582370331,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8114754098360656,0.8129018448700343,0.8114754098360656,0.8121880010462914,0.9839626444504165,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7934426229508197,0.794456701669319,0.7934426229508197,0.7939493384999791,0.9787610857296425,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.8131147540983606,0.8164201703266983,0.8131147540983606,0.814764109790842,0.9861566783122815,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8065573770491803,0.8087020472966694,0.8065573770491803,0.8076282883736264,0.9772969631819404,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.7967213114754098,0.8151390123606896,0.7967213114754098,0.8058249382516802,0.9788069067454986,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8426229508196721,0.8461680063469328,0.8426229508196721,0.8443917577501708,0.9873888739586133,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8098360655737705,0.8155370340844097,0.8098360655737705,0.8126765518040318,0.9829987906476751,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8131147540983606,0.8145696880024953,0.8131147540983606,0.8138415707915048,0.9841142166084386,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8311475409836065,0.8348966397756769,0.8311475409836065,0.8330178720816172,0.9874490728298844,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8311475409836065,0.8340679592113736,0.8311475409836065,0.8326051892149424,0.9812953507121741,"[256-512, mean, mean, 32-512, mean]",1873835
0.8016393442622951,0.8035067471821036,0.8016393442622951,0.8025719594679065,0.9796400161246976,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.37540983606557377,0.4343127764767109,0.37540983606557377,0.4027188711116593,0.8469951625907015,"[256-512, 128-32, mean, 512-128, mean, mean]",2664139
0.819672131147541,0.8194750680340368,0.819672131147541,0.8195735877450344,0.9860080623488311,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8426229508196721,0.8456342729389731,0.8426229508196721,0.8441259262515705,0.9848263907551734,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8213114754098361,0.8230508332286801,0.8213114754098361,0.8221802343986281,0.9847639075517334,"[512-128, 512-256, 256-512, mean, mean, 32-512, mean, 32-512]",5608267
0.8229508196721311,0.82327442542846,0.8229508196721311,0.8231125907439902,0.9851713249126579,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8180327868852459,0.8191411003393132,0.8180327868852459,0.8185865684662056,0.9860678581026606,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8180327868852459,0.8200457644623832,0.8180327868852459,0.81903803883486,0.9809811878527277,"[mean, 512-512, mean, 32-512, mean, 32-512]",841707
0.8262295081967214,0.8264525704508923,0.8262295081967214,0.8263410242704672,0.9832014243482936,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.819672131147541,0.8244365288109422,0.819672131147541,0.8220474266991703,0.9856245632894383,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8180327868852459,0.8234626432342723,0.8180327868852459,0.8207387344255673,0.9827088148347218,"[mean, 32-64, 64-128, 32-512, mean, mean, 32-512]",1012779
0.8344262295081967,0.8365832254027581,0.8344262295081967,0.8355033352936091,0.9869168234345607,"[256-512, mean, 32-512, mean, 32-512, mean]",2434123
0.7836065573770492,0.7874743605601464,0.7836065573770492,0.7855356979466503,0.9756533190002687,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7688524590163934,0.7874706443453611,0.7688524590163934,0.7780501876510703,0.97910937919914,"[32-256, mean, mean, 32-512, mean, 32-512]",1057131
0.7163934426229508,0.7370224272693737,0.7163934426229508,0.7265615367210025,0.9564090298306906,"[256-512, mean, mean, mean, 32-512]",1873835
0.7311475409836066,0.7448624018166239,0.7311475409836066,0.7379412531953069,0.9677715667831228,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7081967213114754,0.7284927614284714,0.7081967213114754,0.7182013808006299,0.9560408492340768,"[256-512, mean, mean, 32-512, mean]",1873835
0.4540983606557377,0.45031389318226894,0.4540983606557377,0.45219820896234314,0.8607429454447731,"[256-512, mean, mean, 32-512, 32-512]",2659403
0.8065573770491803,0.8144088676422934,0.8065573770491803,0.8104641071735407,0.9780131685030905,"[mean, 32-64, 64-128, mean, 32-512, max, 32-512]",1012779
0.7786885245901639,0.784069141444321,0.7786885245901639,0.781369570212663,0.9763771835528084,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7819672131147541,0.781707126869553,0.7819672131147541,0.7818371483620568,0.9765439398011287,"[mean, 32-64, 64-128, mean, 64-128, 32-512, mean, 32-512]",1177707
0.7557377049180328,0.7699277863677663,0.7557377049180328,0.7627667552889523,0.9656224133297502,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7737704918032787,0.790922829000291,0.7737704918032787,0.7822526475152313,0.9787063961300726,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8131147540983606,0.8187209691857963,0.8131147540983606,0.815908231491458,0.9803611932276268,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8098360655737705,0.8158244002648314,0.8098360655737705,0.8128192035090627,0.9835154528352593,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.759016393442623,0.7662373156156008,0.759016393442623,0.7626097617278557,0.9741104541789841,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8016393442622951,0.8132204665978275,0.8016393442622951,0.8073883778641239,0.977772641762967,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7868852459016393,0.790547267757175,0.7868852459016393,0.7887120061232901,0.9801193227626982,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7754098360655738,0.8029010584284221,0.7754098360655738,0.7889160244217357,0.9734783660306368,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7754098360655738,0.7827762778196247,0.7754098360655738,0.7790756442395748,0.9797782854071486,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7918032786885246,0.8100919669032575,0.7918032786885246,0.8008432226743675,0.9770499865627519,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7721311475409836,0.7791790277096973,0.7721311475409836,0.7756390777339387,0.979411717280301,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7737704918032787,0.792419483848554,0.7737704918032787,0.7829839588608126,0.9710902983069066,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8081967213114755,0.8120440852768621,0.8081967213114755,0.8101158353899961,0.9827651169040581,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7672131147540984,0.7794424053064132,0.7672131147540984,0.7732794119833012,0.9733208814834722,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7770491803278688,0.7947502014504432,0.7770491803278688,0.7858000197248796,0.9757960225745768,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7639344262295082,0.7995761760111335,0.7639344262295082,0.7813490568883741,0.971117710292932,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8049180327868852,0.8088689143230698,0.8049180327868852,0.8068886372706896,0.9790862671324911,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.17540983606557378,0.09893070706482465,0.17540983606557378,0.12651005870352772,0.6777812416017199,"[mean, 32-64, 64-128, mean, 32-512, 512-64, mean, 32-512]",3344299
0.7983606557377049,0.809255976805882,0.7983606557377049,0.8037713957713533,0.9819180327868853,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7672131147540984,0.7767027896877668,0.7672131147540984,0.7719287880902674,0.9761104541789841,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7704918032786885,0.7889322767978071,0.7704918032786885,0.779603009060737,0.9755048374092986,"[512-128, 256-512, mean, 512-256, mean, 32-512, mean, 32-512]",6910795
0.8327868852459016,0.8368350651785093,0.8327868852459016,0.8348060675860322,0.9858707336737436,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7622950819672131,0.7786566600444254,0.7622950819672131,0.7703890087018683,0.9730542864821284,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7868852459016393,0.7975123911118661,0.7868852459016393,0.7921631783957473,0.9759559258263907,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8,0.8140043909239186,0.8,0.8069414388226798,0.9823460091373287,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.840983606557377,0.8436471788361879,0.840983606557377,0.8423132870077062,0.9838898145659769,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.4065573770491803,0.5055437069239626,0.4065573770491803,0.4506792658888622,0.8537702230583176,"[256-512, mean, mean, 128-256, mean]",2306187
0.7950819672131147,0.8032945653150757,0.7950819672131147,0.7991671677412466,0.9801083042192958,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8114754098360656,0.8185072137845015,0.8114754098360656,0.8149761440820965,0.9836431066917495,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7360655737704918,0.7754939320973941,0.7360655737704918,0.7552655173268366,0.96926820747111,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8213114754098361,0.8278659061127883,0.8213114754098361,0.824575665915616,0.9852338081160978,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8245901639344262,0.8288809022584755,0.8245901639344262,0.8267299658882481,0.9850257995162591,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.3737704918032787,0.5336894939948257,0.3737704918032787,0.43963896538148745,0.8478382155334587,"[256-512, mean, mean, 512-256, 32-512, mean]",5343147
0.8229508196721311,0.8293485517380693,0.8229508196721311,0.8261372996398703,0.9849932813759741,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8065573770491803,0.8087020472966694,0.8065573770491803,0.8076282883736264,0.9773662993818865,"[mean, 32-64, mean, 32-512, mean, 32-512]",841707
0.7934426229508197,0.8072410891926921,0.7934426229508197,0.8002823822140588,0.9773525933888739,"[256-512, mean, 32-512, mean, 32-512, mean]",2434123
0.8377049180327869,0.8398746768844522,0.8377049180327869,0.838788394290183,0.9834728567589358,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8131147540983606,0.8144903442520953,0.8131147540983606,0.8138019678768919,0.9841660843859178,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8147540983606557,0.8156598583127475,0.8147540983606557,0.8152067267438201,0.9842246707874227,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8344262295081967,0.838047038891341,0.8344262295081967,0.8362327147767092,0.9869905939263639,"[256-512, mean, 32-512, mean, 32-512, mean]",2434123
0.8147540983606557,0.817682895858252,0.8147540983606557,0.8162158697937252,0.9838336468691213,"[mean, 32-64, 64-128, mean, 32-512, max, 32-512]",1012779
0.8163934426229508,0.8200723796474129,0.8163934426229508,0.8182287758280322,0.9828015318462778,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8,0.8026583820296458,0.8,0.8013269862420856,0.9840681268476217,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8295081967213115,0.8332718548160052,0.8295081967213115,0.8313857662990307,0.9835248589088954,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7967213114754098,0.8145862949119383,0.7967213114754098,0.8055547663518189,0.9769021768341846,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7524590163934426,0.75258130510129,0.7524590163934426,0.7525201557792176,0.9630350712174145,"[128-32, 32-128, mean, 32-512, mean, 32-512]",1211307
0.8311475409836065,0.8340556533984647,0.8311475409836065,0.832599057825916,0.9834041924213921,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8213114754098361,0.8218325194169113,0.8213114754098361,0.8215719148013633,0.9849101048105348,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8229508196721311,0.8255197038481696,0.8229508196721311,0.8242332601575085,0.9846792528890083,"[512-128, 512-256, 256-512, mean, mean, 32-512, mean, 32-512]",5608267
0.8213114754098361,0.8223779369422753,0.8213114754098361,0.8218443602043073,0.9860831765654394,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8278688524590164,0.8295858195929947,0.8278688524590164,0.8287264467177823,0.9850884170921795,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.840983606557377,0.8432646417340552,0.840983606557377,0.8421225795036236,0.9873348562214459,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.759016393442623,0.7784050349943097,0.759016393442623,0.7685884577524555,0.9741883902176834,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8311475409836065,0.8371707051254226,0.8311475409836065,0.8341482502769842,0.9832195646331632,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7819672131147541,0.7909403450763428,0.7819672131147541,0.7864281841084874,0.9778710024187046,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.6459016393442623,0.6543796780121164,0.6459016393442623,0.6501130196055156,0.9217980381617844,"[mean, 512-128, mean]",794763
0.7836065573770492,0.8015129306068155,0.7836065573770492,0.7924586039186842,0.9728867239989251,"[64-512, mean, mean, 32-512, mean, 32-512]",1500043
0.839344262295082,0.8444876434513945,0.839344262295082,0.8419080974662855,0.9891064230045686,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7442622950819672,0.7846510505165866,0.7442622950819672,0.7639232051667738,0.9680842515452835,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8147540983606557,0.8182612502266017,0.8147540983606557,0.8165039082193473,0.9835396398817522,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7704918032786885,0.7905354799270595,0.7704918032786885,0.7803849606445377,0.9744783660306369,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.5426229508196722,0.5482753868254673,0.5426229508196722,0.5454345249131892,0.8708175221714594,"[32-256, mean]",642603
0.759016393442623,0.77129851969895,0.759016393442623,0.7651081691254114,0.9735963450685299,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8377049180327869,0.8392516542254617,0.8377049180327869,0.838477572815229,0.9872605482397204,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7557377049180328,0.7853297913826758,0.7557377049180328,0.7702496296469685,0.9718091910776673,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.22459016393442624,0.32178231226889764,0.22459016393442624,0.264541664931074,0.7245503896801935,"[max, mean, mean, 32-512, 128-128]",989995
0.8278688524590164,0.8272264074992551,0.8278688524590164,0.8275475052928002,0.9866457941413598,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8081967213114755,0.8110789386454652,0.8081967213114755,0.8096352648881137,0.9840244557914539,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
